enrollment_id,student_age,study_hours_per_week,completion_time_days,avg_score,weekday,course_category,plan_type,completed,satisfaction
450,22.0,2.18,49.0,88.16,0,Business,Paid,0,9
451,28.0,4.99,51.83,86.52,3,Programming,Free,1,9
452,33.0,3.39,55.37,76.97,1,Marketing,Free,1,8
453,27.0,2.76,59.53,54.4,3,Business,Free,0,7
454,22.0,6.83,59.05,69.92,0,Programming,Free,1,7
455,19.0,7.56,48.53,76.08,5,Programming,Paid,1,10
456,28.0,2.05,65.64,68.74,3,Programming,Paid,0,7
457,23.0,5.6,43.31,86.65,2,Marketing,Free,0,6
458,26.0,6.62,58.62,76.84,6,Design,Paid,1,9
459,25.0,,49.67,94.15,4,Business,Free,0,7
460,24.0,3.48,59.19,83.61,4,Business,Paid,1,8
461,29.0,1.98,55.28,76.76,1,Design,Free,1,9
462,31.0,4.35,52.37,83.05,3,Programming,Paid,1,9
463,41.0,4.68,50.65,92.57,4,Marketing,Paid,1,10
464,32.0,5.8,61.64,78.79,6,Programming,Free,0,7
465,38.0,4.58,51.65,73.24,4,Design,Free,0,6
466,21.0,3.15,60.58,67.74,1,Business,Paid,0,6
467,16.0,4.52,63.08,58.66,4,Business,Free,0,7
468,27.0,4.52,53.76,50.87,0,Marketing,Paid,0,7
469,33.0,3.33,43.7,74.09,2,Programming,Paid,1,5
470,32.0,2.48,52.63,74.12,6,Design,Paid,0,6
471,35.0,5.37,59.26,70.66,5,Design,Free,1,8
472,16.0,4.96,59.88,84.29,6,Design,Free,0,6
473,36.0,6.51,45.41,70.66,2,Programming,Paid,1,10
474,29.0,2.92,44.52,90.74,4,Programming,Free,0,8
475,16.0,4.38,68.18,61.12,4,Programming,Free,0,6
476,32.0,2.18,62.09,56.35,1,Programming,Free,0,3
477,28.0,3.25,57.72,65.42,6,Design,Paid,1,9
478,30.0,4.12,62.06,78.95,6,Business,Free,0,7
479,34.0,4.56,58.45,83.67,0,Business,Free,0,6
480,30.0,1.95,67.49,68.06,5,Design,Free,0,6
481,17.0,3.15,49.23,67.36,3,Design,Paid,0,6
482,26.0,3.44,44.66,86.36,4,Programming,Free,1,9
483,16.0,7.8,57.34,63.5,3,Design,Paid,1,8
484,32.0,3.52,54.72,84.12,1,Programming,Paid,1,10
485,37.0,5.4,50.65,65.15,0,Programming,Paid,0,7
486,18.0,5.66,46.79,81.97,3,Design,Paid,0,7
487,22.0,3.62,59.03,84.77,5,Design,Free,1,9
488,21.0,5.72,59.38,77.72,5,Programming,Paid,1,9
489,24.0,2.21,60.23,71.05,1,Design,Free,0,7
490,30.0,3.77,45.4,91.96,6,Design,Paid,1,10
491,24.0,7.73,45.38,74.18,2,Business,Free,0,7
492,32.0,9.98,41.1,100.0,3,Business,Paid,0,6
493,34.0,7.41,61.96,56.24,2,Business,Paid,0,5
494,35.0,6.65,59.96,47.36,3,Programming,Free,0,5
495,19.0,2.23,51.84,85.94,3,Business,Paid,0,8
496,37.0,2.65,64.88,73.68,4,Design,Free,1,9
497,37.0,3.53,63.3,81.93,3,Design,Free,1,7
498,38.0,12.03,34.19,58.92,3,Business,Free,1,9
499,26.0,3.52,56.83,68.65,4,Programming,Free,1,7
500,22.0,5.67,56.96,78.57,2,Design,Free,0,6
501,20.0,6.01,53.06,69.02,3,Business,Paid,0,7
502,19.0,4.76,50.37,74.93,0,Marketing,Free,1,8
503,27.0,4.01,61.92,58.2,6,Marketing,Free,0,5
504,33.0,2.95,57.05,81.95,0,Design,Paid,0,7
505,36.0,1.5,47.58,92.45,6,Design,Paid,1,9
506,24.0,7.22,54.57,57.39,5,Business,Free,1,6
507,27.0,3.84,64.01,56.42,6,Programming,Paid,0,7
508,26.0,1.75,53.77,84.09,0,Business,Free,0,7
509,23.0,4.94,53.16,60.84,1,Design,Free,1,9
510,32.0,4.9,48.66,78.09,0,Programming,Free,0,6
511,30.0,7.16,42.99,72.66,2,Programming,Paid,0,6
512,28.0,6.7,56.53,68.11,6,Marketing,Free,0,6
513,30.0,2.68,48.24,85.6,5,Programming,Free,1,8
514,31.0,3.42,54.51,83.14,4,Programming,Paid,0,7
515,31.0,3.51,55.06,71.36,5,Programming,Free,1,9
516,21.0,5.87,58.09,42.17,0,Programming,Free,1,7
517,33.0,1.97,65.7,80.55,5,Programming,Paid,0,4
518,29.0,5.37,55.27,63.22,2,Business,Paid,1,10
519,24.0,6.17,49.54,65.34,4,Programming,Free,1,8
520,29.0,6.06,47.2,71.08,5,Business,Free,1,8
521,29.0,6.97,42.95,96.42,4,Marketing,Paid,1,8
522,35.0,6.54,57.84,64.96,2,Programming,Free,0,4
523,20.0,1.18,77.2,50.93,4,Programming,Free,0,4
524,36.0,8.38,40.05,87.17,3,Business,Free,1,7
525,27.0,4.71,51.42,76.71,4,Programming,Free,0,5
526,23.0,9.24,42.05,81.16,3,Programming,Paid,1,7
527,23.0,2.39,54.9,88.13,2,Marketing,Free,0,8
528,20.0,1.84,49.61,90.59,1,Marketing,Free,0,8
529,16.0,9.06,57.43,61.19,2,Business,Free,0,6
530,32.0,2.67,66.3,51.31,5,Programming,Free,0,5
531,41.0,3.53,57.35,80.27,6,Business,Free,1,10
532,16.0,6.43,53.16,72.11,0,Business,Paid,1,10
533,20.0,7.18,49.93,76.28,1,Design,Paid,1,8
534,32.0,6.59,48.95,58.66,3,Business,Free,0,6
535,27.0,4.48,53.85,75.01,4,Programming,Free,0,5
536,33.0,2.52,72.65,72.83,1,Programming,Free,1,8
537,26.0,5.57,61.91,72.45,2,Design,Free,1,8
538,23.0,5.61,60.63,51.34,0,Programming,Free,0,5
539,25.0,1.79,54.98,82.51,0,Programming,Free,1,8
540,16.0,9.6,28.34,77.81,1,Business,Paid,1,9
541,19.0,1.66,52.48,88.24,5,Marketing,Paid,1,10
542,34.0,,56.78,52.97,6,Design,Free,0,4
543,35.0,3.81,53.24,75.63,3,Business,Paid,1,10
544,37.0,5.57,53.52,64.97,1,Marketing,Free,0,4
545,30.0,5.1,58.56,68.43,6,Programming,Free,0,6
546,16.0,4.99,42.42,87.43,1,Design,Paid,1,10
547,23.0,4.97,53.51,77.7,1,Design,Free,1,9
548,36.0,3.9,56.88,68.22,0,Programming,Free,0,5
549,38.0,6.99,43.03,75.14,2,Business,Paid,0,7
550,37.0,10.84,55.76,58.4,5,Design,Free,0,7
551,25.0,2.77,64.27,68.93,2,Design,Paid,0,6
552,18.0,1.0,54.57,81.46,3,Programming,Free,0,6
553,27.0,4.2,60.79,65.93,2,Programming,Paid,1,10
554,27.0,3.26,44.93,84.47,6,Marketing,Free,0,5
555,38.0,3.42,51.22,77.92,4,Programming,Free,1,10
556,29.0,2.67,64.6,78.55,4,Programming,Free,0,8
557,27.0,7.51,48.99,75.99,3,Programming,Paid,0,8
558,28.0,2.18,62.46,69.64,3,Design,Free,0,7
559,30.0,6.21,55.49,76.49,6,Design,Paid,1,7
560,31.0,5.4,53.65,80.4,4,Design,Free,0,4
561,22.0,4.68,63.24,42.49,5,Programming,Free,0,5
562,20.0,5.05,55.48,82.93,0,Programming,Free,0,5
563,37.0,6.22,42.64,67.25,6,Marketing,Free,1,9
564,16.0,5.19,48.66,74.05,6,Business,Paid,1,5
565,38.0,3.47,57.23,70.15,4,Business,Free,1,9
566,16.0,6.31,53.31,74.56,6,Business,Paid,0,6
567,23.0,5.31,56.58,56.55,3,Business,Free,0,5
568,34.0,6.05,41.55,69.82,1,Programming,Free,0,8
569,27.0,1.88,48.02,75.13,4,Programming,Free,1,8
570,18.0,4.67,59.17,57.56,4,Design,Paid,1,7
571,30.0,3.14,60.49,56.39,1,Programming,Paid,0,7
572,27.0,5.22,44.39,81.91,1,Marketing,Free,1,8
573,25.0,5.62,42.79,81.1,2,Design,Free,0,6
574,23.0,3.58,56.93,74.29,3,Business,Free,1,10
575,27.0,2.92,68.52,65.34,1,Marketing,Free,1,8
576,23.0,5.3,50.74,81.16,5,Design,Free,0,7
577,44.0,3.82,68.54,59.87,0,Marketing,Free,0,6
578,25.0,9.63,39.75,76.63,6,Design,Paid,1,10
579,24.0,11.26,45.92,62.78,4,Marketing,Paid,1,8
580,23.0,,56.1,70.06,2,Programming,Paid,1,7
581,39.0,5.63,52.97,67.7,2,Design,Paid,1,10
582,16.0,9.22,41.33,81.56,4,Design,Free,0,6
583,30.0,5.65,48.3,77.2,0,Programming,Paid,0,8
584,25.0,3.27,62.46,68.29,5,Design,Free,1,7
585,17.0,2.99,59.45,83.95,3,Marketing,Free,1,9
586,21.0,2.95,64.45,60.48,1,Business,Free,1,6
587,29.0,4.04,56.08,67.58,6,Programming,Free,1,7
588,21.0,,44.66,64.62,4,Programming,Paid,0,6
589,29.0,2.68,55.49,80.91,1,Programming,Paid,1,10
590,39.0,3.31,55.06,75.72,4,Programming,Free,0,5
591,28.0,4.46,51.44,86.17,2,Marketing,Free,0,4
592,17.0,6.77,48.22,78.83,5,Design,Paid,0,6
593,21.0,4.01,79.24,32.48,3,Programming,Free,0,6
594,25.0,5.66,47.58,73.69,6,Design,Paid,1,9
595,25.0,2.9,42.4,90.78,6,Programming,Paid,0,6
596,28.0,2.69,54.79,64.1,0,Programming,Free,0,6
597,29.0,3.95,60.04,49.91,2,Business,Free,0,7
598,39.0,5.1,58.69,75.94,1,Business,Free,1,9
599,27.0,4.5,45.02,78.0,3,Marketing,Free,1,5
600,19.0,2.77,54.87,63.0,1,Business,Free,1,8
601,35.0,3.65,59.42,71.53,3,Design,Free,1,8
602,36.0,8.01,55.89,61.68,1,Business,Free,0,3
603,29.0,5.18,42.01,77.99,4,Marketing,Free,0,4
604,25.0,3.77,46.01,71.62,3,Business,Free,0,7
605,31.0,3.19,55.77,64.26,6,Marketing,Paid,0,7
606,26.0,2.94,62.66,70.9,6,Business,Free,0,6
607,16.0,5.08,55.6,68.8,4,Marketing,Paid,0,6
608,31.0,4.59,45.47,85.53,3,Programming,Free,1,9
609,33.0,5.23,54.64,80.83,5,Business,Free,0,4
610,37.0,4.83,54.65,72.78,4,Design,Free,1,7
611,22.0,4.29,52.33,78.81,0,Design,Paid,0,6
612,29.0,,44.48,82.15,2,Business,Free,1,6
613,29.0,10.19,38.22,70.68,6,Marketing,Free,0,5
614,28.0,3.16,66.63,80.46,2,Marketing,Free,0,7
615,28.0,2.83,50.35,89.73,0,Programming,Paid,1,8
616,27.0,1.94,57.03,65.6,5,Business,Free,0,6
617,28.0,3.46,48.91,89.11,6,Business,Free,1,9
618,32.0,7.74,42.8,88.26,4,Programming,Paid,0,7
619,36.0,3.13,63.57,70.98,4,Programming,Free,0,4
620,22.0,7.88,54.46,62.67,2,Programming,Free,0,6
621,26.0,5.05,47.67,77.6,2,Business,Paid,0,4
622,24.0,6.68,57.89,71.55,6,Design,Free,0,5
623,23.0,2.88,66.09,64.18,6,Marketing,Free,0,6
624,16.0,2.9,53.19,79.32,3,Design,Free,1,9
625,27.0,4.22,58.33,61.75,2,Marketing,Free,1,8
626,30.0,,53.63,74.61,1,Design,Paid,1,8
627,26.0,3.74,64.62,67.42,0,Business,Free,0,5
628,27.0,4.63,52.63,51.62,3,Programming,Free,0,5
629,30.0,5.28,50.6,80.58,3,Design,Free,0,6
630,37.0,2.67,58.57,72.49,4,Business,Paid,0,7
631,24.0,4.35,45.46,90.14,5,Marketing,Paid,1,9
632,19.0,3.21,55.57,68.31,2,Business,Free,0,6
633,26.0,4.1,63.81,67.12,1,Programming,Paid,0,6
634,40.0,4.87,62.5,57.14,5,Programming,Free,1,6
635,19.0,4.04,68.39,72.47,5,Programming,Paid,0,5
636,32.0,1.64,58.98,68.54,3,Programming,Free,0,6
637,35.0,3.65,55.09,79.16,0,Business,Free,1,6
638,16.0,3.14,58.44,75.74,3,Business,Paid,0,6
639,30.0,6.34,47.12,98.03,4,Business,Paid,1,9
640,31.0,5.83,58.27,77.29,6,Marketing,Free,1,7
641,25.0,1.52,66.17,60.14,3,Business,Free,0,3
642,22.0,3.58,53.43,63.21,3,Business,Paid,0,5
643,23.0,4.75,49.24,74.42,2,Programming,Free,0,3
644,25.0,2.15,66.6,55.78,2,Programming,Free,0,6
645,25.0,5.77,56.9,77.54,0,Business,Free,1,8
646,24.0,6.5,38.36,81.9,0,Marketing,Free,1,7
647,25.0,3.77,47.02,79.04,5,Programming,Free,0,4
648,35.0,2.86,65.39,65.31,2,Design,Free,0,7
649,18.0,1.79,48.5,85.14,5,Business,Paid,0,7
650,16.0,,45.23,71.87,2,Programming,Free,1,7
651,35.0,12.48,44.19,71.92,6,Design,Paid,0,8
652,26.0,11.37,37.47,74.83,1,Marketing,Paid,1,9
653,24.0,4.64,49.94,80.18,1,Business,Paid,1,9
654,26.0,2.48,71.78,59.93,4,Programming,Free,0,4
655,28.0,,44.14,75.67,5,Marketing,Free,0,4
656,23.0,3.83,44.12,85.35,1,Programming,Free,0,4
657,31.0,5.03,59.79,82.62,3,Marketing,Free,0,8
658,20.0,,53.07,72.98,1,Programming,Paid,1,8
659,25.0,5.29,54.32,80.34,5,Design,Paid,0,7
660,16.0,6.44,49.95,68.62,3,Design,Free,0,6
661,35.0,6.55,53.29,61.88,4,Programming,Free,0,5
662,26.0,4.01,55.83,60.36,1,Marketing,Paid,1,8
663,32.0,2.68,61.16,71.01,2,Programming,Free,0,5
664,30.0,1.65,63.29,80.19,4,Programming,Paid,0,7
665,31.0,3.47,60.04,67.15,2,Programming,Free,1,7
666,27.0,3.1,66.67,65.35,4,Business,Paid,1,8
667,30.0,6.12,54.0,75.73,1,Business,Paid,1,6
668,20.0,3.49,45.72,86.59,2,Marketing,Free,1,6
669,19.0,3.66,53.51,78.78,0,Programming,Free,0,4
670,26.0,7.3,44.05,77.71,0,Design,Paid,1,10
671,22.0,4.85,51.45,92.57,1,Programming,Free,1,8
672,37.0,3.85,49.3,100.0,3,Design,Free,0,7
673,30.0,8.66,48.1,67.46,1,Marketing,Free,1,8
674,22.0,5.65,59.75,68.3,0,Business,Free,0,6
675,25.0,4.2,39.84,84.93,6,Design,Paid,0,6
676,28.0,3.43,56.13,64.87,3,Design,Free,0,6
677,27.0,5.78,45.68,81.42,5,Marketing,Free,1,8
678,29.0,5.55,51.65,79.01,5,Design,Paid,0,9
679,27.0,,62.57,72.46,0,Programming,Free,0,5
680,17.0,6.07,55.26,61.09,4,Programming,Free,1,9
681,16.0,8.93,40.57,62.55,6,Programming,Paid,1,8
682,24.0,8.63,56.6,48.17,3,Programming,Paid,0,5
683,31.0,8.12,42.87,85.82,6,Programming,Free,1,9
684,24.0,12.86,22.3,87.41,6,Design,Paid,1,10
685,36.0,8.83,41.36,78.41,3,Business,Free,0,6
686,27.0,,56.58,72.18,0,Programming,Free,0,5
687,37.0,4.62,70.52,54.96,4,Design,Paid,0,7
688,35.0,2.23,54.55,68.61,6,Marketing,Paid,1,9
689,34.0,4.08,61.9,68.18,4,Business,Free,0,8
690,19.0,5.12,50.16,63.19,5,Design,Free,1,9
691,27.0,4.14,56.58,47.68,3,Programming,Free,1,6
692,36.0,1.73,57.14,62.24,2,Marketing,Free,1,9
693,29.0,4.46,58.41,72.59,6,Programming,Paid,1,10
694,31.0,6.78,50.46,72.59,1,Programming,Paid,1,10
695,17.0,2.56,53.77,82.03,3,Marketing,Free,0,6
696,40.0,4.37,50.01,94.63,1,Design,Free,1,9
697,21.0,4.92,51.93,78.54,4,Business,Free,1,9
698,16.0,6.71,50.62,72.24,6,Design,Free,1,8
699,25.0,10.96,30.89,94.8,6,Business,Paid,1,9
700,16.0,3.42,59.15,49.02,1,Programming,Free,0,5
701,19.0,4.4,75.4,43.05,5,Programming,Free,0,6
702,45.0,4.47,68.49,57.36,6,Programming,Free,0,5
703,24.0,6.79,55.99,81.75,5,Programming,Paid,1,9
704,17.0,5.16,49.42,74.27,3,Marketing,Free,1,8
705,27.0,7.7,49.91,54.46,1,Programming,Free,1,8
706,21.0,1.42,61.03,66.73,3,Design,Free,1,6
707,33.0,4.89,65.62,57.34,5,Business,Free,0,7
708,21.0,5.05,58.82,57.34,4,Business,Free,1,8
709,29.0,3.65,47.38,89.51,2,Design,Free,0,5
710,19.0,1.46,63.57,72.57,1,Design,Free,0,6
711,45.0,3.95,45.01,91.08,4,Marketing,Free,1,8
712,31.0,3.68,50.95,65.21,2,Business,Paid,0,6
713,26.0,8.63,45.05,76.4,3,Business,Free,1,8
714,25.0,4.8,50.14,74.88,6,Marketing,Free,0,7
715,23.0,2.83,55.45,80.68,0,Business,Free,1,8
716,22.0,2.01,43.2,75.05,1,Programming,Paid,0,6
717,21.0,6.61,39.36,87.85,6,Design,Paid,1,9
718,39.0,6.93,46.96,78.65,6,Programming,Paid,0,8
719,23.0,3.68,52.16,59.0,2,Business,Free,0,6
720,16.0,5.32,41.34,80.19,6,Marketing,Free,0,7
721,19.0,3.47,57.06,72.97,1,Design,Free,0,6
722,33.0,6.56,56.6,66.23,0,Design,Free,1,9
723,25.0,6.34,43.99,76.33,2,Programming,Free,0,8
724,26.0,1.94,55.4,82.18,3,Marketing,Free,0,4
725,35.0,2.16,62.04,62.2,0,Programming,Free,0,8
726,22.0,10.12,36.04,63.79,1,Programming,Free,0,7
727,31.0,6.17,65.56,51.35,5,Programming,Free,0,8
728,22.0,2.3,67.62,46.34,4,Programming,Free,0,4
729,31.0,2.5,57.01,75.58,4,Design,Paid,1,9
730,24.0,4.45,53.78,81.92,6,Design,Free,0,6
731,25.0,3.03,51.18,65.12,1,Programming,Paid,0,7
732,33.0,3.52,57.98,85.13,6,Programming,Free,0,6
733,32.0,4.96,61.05,69.54,2,Programming,Paid,0,7
734,26.0,4.87,53.53,75.99,6,Design,Paid,0,7
735,24.0,6.73,55.38,64.53,5,Programming,Free,1,8
736,38.0,11.57,32.56,85.8,1,Business,Paid,0,6
737,31.0,3.27,68.21,56.49,1,Programming,Free,0,6
738,24.0,2.44,56.44,66.45,3,Programming,Free,1,7
739,22.0,6.04,51.13,72.53,3,Design,Paid,1,9
740,34.0,8.45,47.64,68.38,1,Design,Free,1,6
741,28.0,3.38,58.38,68.42,1,Programming,Free,0,6
742,26.0,,60.0,66.64,6,Programming,Free,0,4
743,28.0,2.78,67.77,83.54,5,Marketing,Free,0,6
744,29.0,4.09,56.59,67.87,1,Programming,Free,1,7
745,27.0,2.4,59.7,79.55,5,Design,Free,1,8
746,35.0,4.08,49.7,75.73,1,Design,Free,1,9
747,36.0,3.85,58.02,84.85,3,Programming,Free,0,5
748,31.0,5.33,50.33,70.98,0,Design,Free,0,4
749,37.0,9.03,65.31,67.7,4,Business,Free,0,6
750,27.0,,41.09,84.32,1,Marketing,Paid,1,10
751,32.0,1.65,76.78,64.21,1,Programming,Free,0,6
752,34.0,3.7,61.91,73.98,1,Programming,Free,0,5
753,34.0,5.8,35.51,100.0,1,Programming,Paid,0,6
754,33.0,5.55,67.83,68.21,0,Design,Paid,0,6
755,31.0,3.78,45.37,87.85,3,Business,Free,0,6
756,41.0,7.92,48.96,62.09,6,Programming,Free,0,3
757,23.0,5.39,39.54,88.05,2,Programming,Paid,1,8
758,26.0,4.84,49.18,83.7,5,Marketing,Paid,0,8
759,25.0,2.86,57.07,75.2,3,Programming,Free,0,6
760,24.0,1.85,65.54,72.49,1,Design,Free,0,7
761,16.0,,70.41,68.24,0,Business,Free,1,9
762,37.0,4.53,56.19,59.34,5,Programming,Free,0,5
763,20.0,3.15,41.33,72.08,0,Programming,Paid,1,8
764,28.0,4.97,58.53,69.79,2,Programming,Paid,0,8
765,17.0,3.8,52.26,74.51,0,Marketing,Free,0,7
766,31.0,3.06,76.3,51.07,5,Programming,Free,1,9
767,22.0,3.55,56.69,72.27,6,Programming,Paid,0,6
768,19.0,4.87,45.63,83.15,2,Programming,Free,0,6
769,28.0,4.58,44.68,83.33,2,Programming,Paid,0,6
770,22.0,3.11,61.96,71.25,3,Business,Free,1,8
771,23.0,2.75,47.74,98.75,3,Programming,Free,0,5
772,28.0,3.82,66.52,68.23,2,Design,Free,0,5
773,33.0,6.15,49.61,73.13,2,Design,Free,0,5
774,21.0,5.56,64.81,61.27,1,Marketing,Paid,1,8
775,20.0,3.64,51.61,63.16,1,Programming,Free,0,6
776,27.0,4.66,37.37,91.27,4,Marketing,Free,1,6
777,31.0,7.49,55.05,66.98,5,Business,Free,0,6
778,37.0,5.06,58.7,49.67,5,Programming,Free,1,6
779,20.0,4.56,50.18,80.59,3,Business,Free,1,7
780,25.0,6.76,40.85,80.59,5,Marketing,Paid,1,8
781,35.0,3.78,47.88,77.97,4,Programming,Free,0,6
782,41.0,4.41,59.83,69.38,2,Marketing,Free,0,3
783,20.0,3.25,60.36,63.93,2,Design,Free,0,6
784,22.0,2.02,55.05,68.98,3,Business,Free,1,8
785,30.0,5.91,52.93,82.33,2,Marketing,Paid,1,8
786,23.0,4.74,63.13,67.13,5,Programming,Free,0,6
787,22.0,3.56,55.17,75.27,1,Business,Free,0,4
788,29.0,8.08,55.3,65.56,0,Programming,Paid,1,9
789,38.0,3.66,48.05,79.68,3,Business,Paid,0,5
790,18.0,2.28,62.21,74.97,0,Business,Paid,1,10
791,37.0,2.96,63.62,59.53,1,Programming,Free,0,6
792,23.0,2.03,54.39,75.4,2,Design,Free,0,6
793,29.0,5.9,65.76,67.36,0,Programming,Paid,1,8
794,38.0,2.89,58.65,75.41,1,Programming,Free,1,8
795,29.0,6.32,45.08,78.48,3,Programming,Free,1,8
796,25.0,6.26,50.44,74.02,2,Programming,Free,1,8
797,32.0,3.34,59.1,52.38,6,Programming,Paid,0,7
798,26.0,2.82,57.11,56.42,0,Programming,Free,0,6
799,31.0,5.16,53.55,64.0,5,Business,Free,1,8
800,26.0,6.3,52.07,62.24,4,Business,Free,0,5
801,33.0,1.64,58.81,65.03,4,Business,Free,1,8
802,17.0,5.75,55.77,83.1,4,Programming,Paid,0,6
803,20.0,1.51,54.14,79.84,0,Marketing,Free,1,7
804,17.0,,53.02,69.76,5,Design,Free,0,8
805,27.0,8.29,36.96,79.1,2,Programming,Paid,0,7
806,16.0,19.64,12.52,75.95,4,Programming,Paid,1,10
807,22.0,3.64,63.43,70.64,2,Business,Free,1,8
808,19.0,2.89,55.17,85.78,2,Programming,Paid,0,10
809,37.0,3.22,63.47,67.39,4,Design,Free,0,6
810,20.0,5.22,57.66,77.05,6,Marketing,Paid,0,8
811,18.0,3.0,62.01,55.39,6,Programming,Free,0,5
812,29.0,2.67,73.37,55.96,5,Programming,Free,1,8
813,39.0,3.35,58.5,58.21,3,Marketing,Free,0,5
814,26.0,4.85,50.31,64.14,3,Design,Free,0,5
815,27.0,3.76,59.82,69.0,6,Programming,Free,1,9
816,36.0,2.73,60.6,69.32,1,Marketing,Free,1,8
817,33.0,3.0,59.87,69.67,6,Marketing,Free,0,7
818,30.0,3.37,63.82,71.01,4,Design,Free,0,7
819,23.0,2.59,53.26,90.5,4,Business,Free,1,10
820,30.0,3.69,63.34,58.35,4,Programming,Paid,0,7
821,17.0,6.77,63.29,57.07,5,Programming,Paid,1,7
822,23.0,4.57,57.2,69.55,4,Design,Paid,1,8
823,37.0,1.84,65.42,67.14,0,Programming,Free,0,5
824,36.0,6.43,40.52,76.66,5,Business,Free,1,8
825,30.0,4.89,74.33,77.8,5,Business,Free,1,10
826,16.0,2.18,47.89,79.34,6,Programming,Free,0,7
827,19.0,3.44,53.67,72.92,6,Design,Free,1,8
828,22.0,3.55,55.24,67.24,6,Programming,Paid,0,9
829,26.0,5.5,59.17,89.65,0,Marketing,Free,0,5
830,18.0,4.29,63.45,38.59,4,Programming,Paid,0,6
831,25.0,3.92,58.94,71.69,6,Business,Free,0,4
832,39.0,3.72,51.03,78.3,6,Design,Free,0,4
833,30.0,2.08,46.72,92.74,3,Design,Free,0,4
834,29.0,9.54,52.58,56.73,6,Business,Paid,0,7
835,20.0,5.46,50.44,66.38,6,Business,Free,1,9
836,16.0,2.9,63.72,60.42,0,Design,Free,0,4
837,18.0,4.42,66.11,51.22,6,Business,Free,0,5
838,16.0,6.29,62.98,70.35,4,Marketing,Free,1,9
839,28.0,5.2,40.77,86.33,4,Design,Paid,1,7
840,30.0,10.21,35.1,90.06,1,Design,Paid,1,10
841,20.0,18.84,24.92,65.62,6,Programming,Paid,1,10
842,28.0,4.79,50.65,82.33,2,Business,Paid,0,8
843,37.0,3.9,70.23,76.02,2,Design,Paid,1,10
844,41.0,2.6,55.39,79.57,2,Design,Free,0,3
845,32.0,1.5,42.93,81.85,6,Programming,Free,0,5
846,26.0,7.11,48.51,70.46,3,Marketing,Free,0,7
847,32.0,3.46,52.01,84.77,0,Design,Free,1,8
848,36.0,6.01,55.15,57.66,0,Business,Free,0,6
849,16.0,6.58,44.65,75.88,6,Programming,Free,1,10
850,37.0,3.12,44.64,87.35,1,Marketing,Paid,0,8
851,23.0,3.33,66.52,83.16,5,Programming,Paid,1,9
852,23.0,8.89,53.53,53.78,0,Programming,Free,0,6
853,25.0,4.91,52.03,74.34,6,Marketing,Paid,1,7
854,29.0,3.01,69.66,75.67,4,Marketing,Free,0,6
855,19.0,2.53,53.56,73.32,1,Programming,Free,1,9
856,25.0,3.81,58.93,75.16,6,Design,Free,0,6
857,31.0,7.99,34.58,86.72,2,Business,Free,1,9
858,29.0,5.52,61.75,58.9,6,Marketing,Free,0,6
859,30.0,4.4,50.72,65.12,4,Programming,Free,0,6
860,25.0,8.29,54.59,57.12,3,Design,Free,1,10
861,32.0,7.6,57.76,77.83,0,Business,Free,1,7
862,34.0,5.89,49.22,81.1,1,Business,Paid,1,10
863,34.0,14.14,10.74,100.0,0,Business,Free,1,10
864,30.0,3.63,52.74,84.26,5,Design,Free,0,7
865,34.0,6.65,53.06,71.98,0,Programming,Free,0,5
866,33.0,3.4,61.61,75.18,0,Marketing,Free,0,6
867,46.0,6.09,61.23,69.18,0,Marketing,Free,1,7
868,36.0,3.63,65.81,72.44,6,Business,Free,0,5
869,26.0,4.99,53.28,71.31,6,Programming,Free,0,6
870,21.0,11.89,44.34,44.42,5,Programming,Free,0,4
871,25.0,7.78,39.16,77.17,0,Business,Paid,1,9
872,25.0,5.03,51.47,69.21,3,Programming,Free,0,4
873,31.0,,54.75,90.92,6,Marketing,Free,0,7
874,22.0,4.41,48.96,66.42,0,Programming,Free,1,10
875,35.0,2.58,56.86,62.58,5,Business,Free,1,10
876,17.0,6.04,53.72,75.32,0,Marketing,Free,0,4
877,16.0,5.98,46.81,74.74,5,Design,Free,0,5
878,26.0,3.74,60.74,66.43,3,Programming,Free,1,8
879,21.0,10.72,40.2,60.93,6,Business,Paid,0,7
880,18.0,8.05,48.66,72.44,2,Design,Free,1,8
881,23.0,4.34,51.95,68.21,5,Design,Free,1,9
882,22.0,,38.78,72.62,5,Business,Paid,1,10
883,27.0,3.11,60.83,80.19,2,Marketing,Free,0,4
884,23.0,4.48,51.03,71.25,4,Design,Paid,1,9
885,23.0,3.12,57.37,69.35,3,Programming,Paid,0,5
886,27.0,4.09,49.38,78.49,3,Programming,Paid,1,8
887,34.0,3.87,59.79,71.31,5,Design,Free,1,8
888,37.0,1.92,53.02,99.31,1,Programming,Free,1,9
889,28.0,5.26,56.83,70.99,0,Programming,Free,0,6
890,29.0,6.42,52.51,57.34,3,Business,Free,0,5
891,26.0,4.04,60.54,57.93,5,Programming,Free,1,10
892,30.0,1.2,67.94,62.63,1,Marketing,Free,0,5
893,30.0,3.62,70.97,58.1,2,Programming,Free,0,6
894,36.0,2.17,61.01,74.44,4,Programming,Free,0,7
895,16.0,3.08,56.61,58.83,3,Business,Free,0,6
896,25.0,7.79,50.31,69.02,4,Marketing,Free,1,7
897,29.0,1.69,55.29,85.71,3,Programming,Paid,1,8
898,27.0,2.81,50.21,61.76,5,Programming,Free,1,9
899,20.0,5.89,39.35,76.06,6,Programming,Free,0,7
