order_id,customer_age,distance_km,delivery_time_min,courier_speed_kmh,weekday,restaurant_type,subscription,delivered,rating
434,41.0,,18.07,20.89,2,Asian,Prime,1,8
435,33.0,1.14,15.73,22.78,3,FastFood,Regular,1,8
436,46.0,2.38,14.8,21.99,2,FastFood,Regular,1,8
437,34.0,1.39,14.89,22.67,2,FastFood,Regular,1,10
438,32.0,1.69,22.07,13.84,6,Italian,Regular,1,8
439,46.0,3.24,16.44,15.82,5,Asian,Prime,1,7
440,18.0,1.83,13.1,13.33,4,Asian,Regular,1,5
441,27.0,1.03,10.36,19.85,2,Vegan,Regular,1,6
442,24.0,3.77,19.48,21.98,5,FastFood,Prime,1,7
443,16.0,3.07,21.69,17.34,2,Asian,Prime,1,9
444,40.0,2.02,11.37,24.54,3,FastFood,Prime,1,8
445,27.0,2.98,25.34,16.51,1,FastFood,Regular,1,8
446,40.0,2.12,23.22,15.08,4,Asian,Regular,1,6
447,36.0,4.19,27.41,20.66,0,Vegan,Regular,1,8
448,37.0,2.19,22.54,19.19,5,Italian,Regular,0,6
449,,4.17,25.36,17.05,4,FastFood,Regular,1,7
450,25.0,0.83,8.59,21.61,0,Italian,Prime,1,9
451,33.0,2.59,18.48,25.63,3,FastFood,Regular,1,7
452,40.0,,16.83,20.69,1,Vegan,Regular,1,6
453,32.0,1.26,15.79,13.38,3,Asian,Regular,1,8
454,26.0,3.81,25.75,21.48,0,FastFood,Regular,1,8
455,21.0,3.28,20.93,22.02,5,FastFood,Regular,1,8
456,34.0,0.77,15.69,,3,FastFood,Prime,1,10
457,27.0,2.98,17.12,23.27,2,Vegan,Regular,1,7
458,31.0,3.21,31.52,18.2,6,Italian,Prime,1,8
459,30.0,1.35,15.77,22.05,4,Asian,Regular,1,7
460,28.0,1.46,19.77,18.88,4,Asian,Prime,0,6
461,35.0,0.84,10.61,19.22,1,Italian,Regular,1,7
462,37.0,1.92,15.13,23.76,3,FastFood,Prime,1,8
463,,2.1,18.59,23.79,4,Vegan,Prime,1,7
464,39.0,3.12,27.92,23.7,6,FastFood,Regular,1,6
465,46.0,2.34,17.99,18.3,4,Italian,Regular,0,4
466,25.0,1.29,17.35,15.42,1,Asian,Prime,1,9
467,18.0,2.3,22.08,14.31,4,Asian,Regular,1,7
468,32.0,2.01,14.14,12.67,0,Vegan,Prime,1,8
469,40.0,1.38,10.11,21.52,2,FastFood,Prime,1,9
470,38.0,0.97,11.88,17.49,6,Italian,Prime,1,10
471,43.0,2.84,25.37,17.63,5,Italian,Regular,1,7
472,16.0,2.57,24.71,21.18,6,Italian,Regular,1,6
473,43.0,3.15,16.64,20.66,2,FastFood,Prime,1,10
474,35.0,1.35,11.79,26.69,4,FastFood,Regular,1,7
475,18.0,2.21,21.16,19.28,4,FastFood,Regular,1,7
476,39.0,0.95,13.85,18.09,1,FastFood,Regular,1,9
477,34.0,1.35,16.09,15.23,6,Italian,Prime,1,8
478,35.0,2.05,25.19,20.38,6,Italian,Regular,1,8
479,41.0,2.33,21.4,19.76,0,Asian,Regular,1,8
480,36.0,0.82,15.32,16.95,5,Italian,Regular,1,10
481,19.0,1.29,11.04,15.73,3,Italian,Prime,1,8
482,31.0,1.65,13.19,25.59,4,FastFood,Regular,0,6
483,17.0,3.92,26.29,14.73,3,Italian,Prime,1,8
484,38.0,1.48,18.23,24.03,1,FastFood,Prime,1,9
485,45.0,2.5,17.07,19.29,0,FastFood,Prime,1,8
486,21.0,2.65,17.05,19.53,3,Italian,Prime,0,7
487,26.0,1.76,19.63,21.3,5,Italian,Regular,1,7
488,24.0,2.33,21.48,22.43,5,FastFood,Regular,1,8
489,28.0,0.96,13.03,17.73,1,Italian,Regular,1,6
490,36.0,1.61,10.81,,6,Italian,Prime,1,7
491,28.0,4.43,27.51,17.69,2,Asian,Regular,1,5
492,38.0,4.61,25.73,25.84,3,Asian,Regular,1,8
493,42.0,3.68,32.37,12.91,2,Asian,Prime,0,5
494,42.0,3.69,28.08,15.84,3,FastFood,Regular,1,10
495,22.0,0.85,13.14,19.39,3,Asian,Prime,1,8
496,44.0,1.2,16.35,18.42,4,Italian,Regular,1,9
497,45.0,1.7,23.04,20.56,3,Italian,Regular,1,9
498,46.0,7.6,39.47,15.64,3,Italian,Regular,1,7
499,31.0,1.7,17.68,18.64,4,Italian,Regular,1,6
500,25.0,3.03,23.14,19.69,2,Italian,Regular,1,7
501,23.0,2.85,20.46,15.7,3,Asian,Prime,1,10
502,22.0,2.45,16.21,20.15,0,Vegan,Regular,1,10
503,32.0,,20.35,15.69,6,Vegan,Regular,1,6
504,40.0,1.2,19.37,19.53,0,Italian,Prime,0,6
505,44.0,0.52,8.65,22.26,6,Italian,Prime,1,8
506,28.0,4.08,28.55,,5,Asian,Regular,0,5
507,32.0,1.65,20.73,17.11,6,FastFood,Prime,1,10
508,31.0,0.72,11.92,19.86,0,Asian,Regular,1,6
509,26.0,2.56,22.93,15.08,1,Italian,Regular,1,5
510,39.0,2.54,16.6,23.52,0,FastFood,Regular,1,8
511,35.0,3.53,21.19,21.17,2,FastFood,Prime,0,6
512,33.0,3.72,29.19,16.0,6,Asian,Regular,1,7
513,35.0,1.21,13.18,25.4,5,FastFood,Regular,0,4
514,38.0,1.43,15.86,23.78,4,FastFood,Prime,1,9
515,37.0,1.69,15.32,21.84,5,FastFood,Regular,1,6
516,24.0,3.16,23.68,14.54,0,FastFood,Regular,1,8
517,40.0,0.73,19.44,23.14,5,FastFood,Prime,1,8
518,34.0,2.16,21.54,14.43,2,Asian,Regular,0,7
519,28.0,3.36,16.72,20.34,4,FastFood,Regular,0,5
520,34.0,3.29,21.77,17.02,5,Asian,Regular,1,7
521,35.0,3.42,,24.81,4,Vegan,Prime,1,8
522,42.0,3.61,25.64,17.84,2,Italian,Regular,1,5
523,23.0,0.44,18.21,,4,FastFood,Regular,1,7
524,44.0,4.89,27.7,22.32,3,Italian,Regular,1,7
525,32.0,2.42,17.16,23.18,4,FastFood,Regular,0,5
526,27.0,4.83,30.09,20.48,3,Italian,Prime,1,8
527,27.0,1.06,13.21,23.67,2,Vegan,Regular,1,9
528,23.0,0.77,13.8,24.32,1,Vegan,Regular,1,7
529,16.0,5.38,38.89,14.86,2,Asian,Regular,1,6
530,38.0,1.21,16.76,16.83,5,FastFood,Regular,1,5
531,50.0,1.7,21.46,19.02,6,Asian,Regular,1,7
532,17.0,3.1,23.49,16.37,0,Asian,Prime,1,7
533,23.0,3.54,27.28,18.05,1,Italian,Prime,1,7
534,39.0,,23.87,14.31,3,Asian,Regular,1,7
535,32.0,2.28,16.84,22.75,4,FastFood,Regular,1,9
536,40.0,1.13,19.51,22.21,1,FastFood,Regular,1,9
537,31.0,2.97,29.46,18.1,2,Italian,Regular,1,6
538,27.0,3.0,25.22,16.83,0,FastFood,Regular,1,7
539,30.0,0.74,11.84,24.63,0,FastFood,Regular,1,8
540,16.0,5.05,23.53,17.61,1,Asian,Prime,1,9
541,22.0,0.59,12.3,22.63,5,Vegan,Prime,1,10
542,41.0,3.56,27.52,13.03,6,Italian,Regular,1,6
543,43.0,1.63,18.49,17.14,3,Asian,Prime,1,7
544,45.0,2.97,20.32,17.49,1,Vegan,Regular,1,7
545,36.0,2.67,,21.11,6,FastFood,Regular,1,8
546,,2.27,15.97,20.95,1,Italian,Prime,1,5
547,26.0,2.58,20.89,19.46,1,Italian,Regular,1,7
548,44.0,1.92,16.07,21.05,0,FastFood,Regular,1,5
549,47.0,3.43,19.83,17.03,2,Asian,Prime,1,8
550,44.0,6.7,42.05,14.44,5,Italian,Regular,1,10
551,30.0,1.11,17.72,16.14,2,Italian,Prime,1,9
552,20.0,0.35,8.93,24.36,3,FastFood,Regular,1,6
553,32.0,1.84,20.96,19.48,2,FastFood,Prime,1,8
554,32.0,1.54,12.83,22.69,6,Vegan,Regular,1,6
555,46.0,1.64,13.33,23.48,4,FastFood,Regular,1,9
556,34.0,,19.99,23.64,4,FastFood,Regular,1,5
557,32.0,3.74,23.06,22.0,3,FastFood,Prime,1,8
558,33.0,0.94,15.58,17.37,3,Italian,Regular,1,6
559,36.0,2.97,24.7,18.11,6,Italian,Prime,1,7
560,38.0,2.86,25.53,20.17,4,Italian,Regular,1,10
561,25.0,2.4,22.21,14.62,5,FastFood,Regular,1,5
562,22.0,,20.65,24.73,0,FastFood,Regular,0,3
563,44.0,3.39,21.42,15.8,6,Asian,Regular,1,9
564,17.0,2.39,20.08,16.79,6,Asian,Prime,1,8
565,47.0,1.66,18.1,16.81,4,Asian,Regular,1,7
566,16.0,2.63,22.39,16.9,6,Asian,Regular,1,7
567,27.0,2.8,22.44,13.85,3,Asian,Regular,1,7
568,41.0,3.28,13.88,21.46,1,FastFood,Regular,1,7
569,32.0,0.79,8.92,20.05,4,Italian,Regular,1,6
570,20.0,2.09,20.21,13.18,4,Italian,Prime,1,6
571,36.0,1.12,13.71,17.1,1,FastFood,Regular,1,7
572,33.0,,18.98,19.15,1,Asian,Regular,1,7
573,30.0,3.0,20.65,20.35,2,Italian,Regular,1,7
574,26.0,1.73,18.93,17.72,3,Asian,Regular,1,8
575,32.0,1.35,20.32,17.59,1,Vegan,Regular,1,7
576,27.0,2.8,20.62,20.36,5,Italian,Regular,1,7
577,54.0,1.87,24.95,16.13,0,Vegan,Regular,0,7
578,30.0,5.07,28.35,18.14,6,Italian,Prime,1,9
579,29.0,6.14,36.94,15.84,4,Vegan,Prime,1,8
580,27.0,4.02,28.29,20.51,2,FastFood,Prime,1,7
581,48.0,2.63,18.93,15.82,2,Italian,Prime,1,8
582,17.0,5.5,28.9,20.47,4,Italian,Regular,1,8
583,35.0,2.64,16.4,22.3,0,FastFood,Prime,1,8
584,30.0,1.55,19.95,17.02,5,Italian,Regular,1,7
585,19.0,1.39,17.08,22.55,3,Vegan,Regular,0,4
586,25.0,1.37,19.71,14.7,1,Asian,Regular,1,7
587,35.0,2.01,16.81,20.89,6,FastFood,Regular,1,6
588,24.0,2.99,14.8,19.16,4,FastFood,Prime,0,6
589,34.0,1.06,14.07,23.23,1,FastFood,Prime,1,8
590,48.0,1.57,19.5,22.93,4,FastFood,Regular,1,9
591,34.0,2.26,14.47,23.15,2,Vegan,Regular,1,7
592,19.0,2.87,21.85,18.72,5,Italian,Regular,0,4
593,24.0,1.99,24.75,12.12,3,FastFood,Regular,0,7
594,29.0,2.65,,17.38,6,Italian,Prime,1,9
595,29.0,1.17,11.48,25.7,6,FastFood,Prime,1,8
596,33.0,1.22,12.56,20.03,0,FastFood,Regular,1,7
597,35.0,1.95,21.19,12.4,2,Asian,Regular,1,8
598,48.0,2.67,24.55,18.08,1,Asian,Regular,0,4
599,32.0,2.29,,20.97,3,Vegan,Regular,1,7
600,22.0,1.26,11.98,16.61,1,Italian,Regular,1,7
601,42.0,1.77,18.54,17.86,3,Italian,Regular,1,8
602,43.0,4.63,32.27,14.97,1,Asian,Regular,0,6
603,34.0,2.72,15.16,20.96,4,Vegan,Regular,1,9
604,30.0,1.84,9.72,17.14,3,Asian,Regular,1,8
605,38.0,1.32,16.37,16.24,6,Vegan,Prime,1,6
606,30.0,1.36,22.28,16.98,6,Asian,Regular,1,7
607,16.0,2.32,19.63,17.45,4,Vegan,Prime,0,3
608,37.0,2.34,17.4,25.38,3,FastFood,Regular,1,9
609,40.0,2.75,22.6,19.14,5,Asian,Regular,1,7
610,45.0,2.49,19.51,18.18,4,Italian,Regular,0,5
611,25.0,1.89,17.05,18.71,0,Italian,Prime,1,7
612,34.0,1.52,12.0,19.43,2,Asian,Regular,1,9
613,34.0,6.21,27.99,19.01,6,Vegan,Regular,0,5
614,33.0,1.48,23.07,21.62,2,Vegan,Regular,0,5
615,33.0,1.14,12.75,25.43,0,FastFood,Prime,1,8
616,32.0,0.82,10.31,15.82,5,Asian,Regular,1,8
617,34.0,1.66,15.57,20.95,6,Asian,Regular,1,7
618,39.0,3.88,20.39,25.07,4,FastFood,Prime,1,10
619,43.0,1.47,18.12,21.75,4,FastFood,Regular,1,9
620,25.0,4.54,27.61,19.67,2,FastFood,Regular,1,7
621,30.0,2.31,15.45,17.57,2,Asian,Prime,1,7
622,28.0,3.71,30.9,17.86,6,Italian,Regular,1,8
623,27.0,1.33,20.52,17.28,6,Vegan,Regular,1,7
624,,1.34,13.57,19.88,3,Italian,Regular,1,9
625,32.0,2.12,19.23,16.63,2,Vegan,Regular,1,9
626,36.0,3.02,25.23,17.62,1,Italian,Prime,1,9
627,31.0,1.82,22.33,16.22,0,Asian,Regular,1,6
628,32.0,2.37,19.24,16.9,3,FastFood,Regular,1,7
629,36.0,2.78,20.04,20.21,3,Italian,Regular,0,5
630,45.0,0.92,17.4,16.45,4,Asian,Regular,1,6
631,28.0,1.67,12.22,23.14,5,Vegan,Regular,1,7
632,21.0,1.51,13.67,16.41,2,Asian,Regular,1,8
633,31.0,1.79,23.62,19.78,1,FastFood,Prime,0,6
634,,2.52,22.19,16.15,5,Italian,Regular,1,9
635,22.0,1.75,21.19,21.12,5,FastFood,Prime,0,6
636,38.0,0.67,12.11,21.13,3,FastFood,Regular,1,7
637,42.0,1.77,20.34,18.78,0,Asian,Regular,1,6
638,16.0,1.29,16.07,17.16,3,Asian,Prime,1,9
639,36.0,3.04,22.89,22.03,4,Asian,Prime,1,8
640,37.0,3.14,21.8,20.78,6,Vegan,Regular,1,7
641,30.0,0.61,13.94,14.63,3,Asian,Regular,1,7
642,26.0,1.51,16.79,14.43,3,Asian,Prime,1,8
643,27.0,2.45,14.96,22.6,2,FastFood,Regular,1,8
644,29.0,0.93,13.25,17.95,2,FastFood,Regular,1,7
645,29.0,3.1,23.25,20.05,0,Italian,Regular,1,9
646,28.0,3.59,16.35,22.01,0,Vegan,Regular,1,6
647,29.0,1.84,14.51,23.76,5,FastFood,Regular,1,9
648,43.0,1.32,19.83,16.24,2,Italian,Regular,1,7
649,21.0,0.65,11.18,19.21,5,Asian,Prime,0,6
650,16.0,3.15,,21.97,2,FastFood,Regular,1,8
651,,6.06,35.78,16.92,6,Italian,Regular,1,9
652,30.0,6.22,29.53,19.05,1,Vegan,Prime,1,10
653,29.0,1.81,17.87,18.13,1,Asian,Regular,1,9
654,31.0,1.1,22.44,18.98,4,FastFood,Regular,1,7
655,34.0,3.19,16.52,20.35,5,Vegan,Regular,1,10
656,27.0,1.88,10.83,25.34,1,FastFood,Regular,1,8
657,37.0,2.62,21.92,22.2,3,Vegan,Regular,1,3
658,23.0,2.74,21.93,21.25,1,FastFood,Prime,1,8
659,29.0,2.44,21.62,19.11,5,Italian,Prime,1,8
660,,3.55,24.52,17.1,3,Italian,Regular,1,7
661,43.0,3.62,21.92,19.47,4,FastFood,Regular,1,8
662,30.0,1.74,17.87,15.2,1,Vegan,Prime,1,9
663,38.0,1.21,15.77,21.75,2,FastFood,Regular,1,6
664,36.0,0.59,13.25,23.05,4,FastFood,Prime,1,10
665,37.0,1.66,19.04,20.79,2,FastFood,Regular,1,6
666,32.0,1.27,20.24,14.89,4,Asian,Prime,0,4
667,35.0,2.92,23.64,17.16,1,Asian,Prime,0,4
668,23.0,1.67,13.67,23.26,2,Vegan,Regular,1,8
669,21.0,1.78,13.47,23.69,0,FastFood,Regular,0,5
670,31.0,,23.22,18.42,0,Italian,Prime,1,7
671,26.0,,18.74,27.14,1,FastFood,Regular,1,7
672,45.0,1.89,17.55,25.52,3,Italian,Regular,1,7
673,35.0,5.09,31.25,18.16,1,Vegan,Regular,1,6
674,26.0,3.02,27.24,16.41,0,Asian,Regular,1,8
675,30.0,1.6,10.81,20.3,6,Italian,Regular,1,9
676,33.0,1.64,16.11,16.13,3,Italian,Regular,1,7
677,31.0,3.11,14.36,21.88,5,Vegan,Regular,1,8
678,34.0,2.59,19.56,18.76,5,Italian,Prime,1,8
679,33.0,1.09,16.92,22.11,0,FastFood,Regular,1,9
680,,,22.23,17.0,4,Italian,Regular,1,10
681,16.0,4.02,18.61,18.64,6,FastFood,Regular,1,7
682,29.0,4.43,31.76,15.04,3,FastFood,Prime,1,8
683,37.0,4.7,25.82,25.45,6,FastFood,Regular,1,8
684,29.0,7.23,27.0,20.95,6,Italian,Prime,1,9
685,43.0,5.21,29.48,18.62,3,Asian,Regular,1,6
686,32.0,2.43,21.04,22.04,0,FastFood,Regular,1,5
687,44.0,2.06,25.08,12.51,4,Italian,Prime,1,7
688,42.0,0.85,10.35,17.4,6,Vegan,Prime,1,9
689,41.0,2.03,25.05,16.39,4,Asian,Regular,1,7
690,21.0,2.68,17.01,15.69,5,Italian,Regular,1,6
691,32.0,2.06,14.86,15.92,3,FastFood,Regular,1,7
692,43.0,0.71,14.45,16.76,2,Vegan,Regular,1,10
693,34.0,1.98,18.41,21.15,6,FastFood,Prime,1,7
694,37.0,3.3,24.19,21.15,1,FastFood,Prime,1,8
695,20.0,1.15,,22.04,3,Vegan,Regular,1,7
696,49.0,2.21,19.18,23.86,1,Italian,Regular,1,10
697,,2.55,22.28,18.65,4,Asian,Regular,1,5
698,16.0,3.72,23.86,18.04,6,Italian,Regular,1,6
699,29.0,5.94,27.99,21.32,6,Asian,Prime,1,8
700,16.0,1.64,16.31,16.25,1,FastFood,Regular,1,8
701,22.0,2.23,24.52,14.76,5,FastFood,Regular,1,9
702,55.0,,27.66,18.34,6,FastFood,Regular,1,9
703,29.0,3.31,27.11,23.44,5,FastFood,Prime,0,5
704,19.0,2.71,17.88,19.97,3,Vegan,Regular,1,8
705,32.0,4.41,24.55,17.62,1,FastFood,Regular,1,7
706,24.0,0.56,16.22,16.61,3,Italian,Regular,1,7
707,40.0,2.53,25.41,14.02,5,Asian,Regular,1,9
708,24.0,2.63,22.4,14.02,4,Asian,Regular,1,8
709,34.0,1.77,17.15,22.53,2,Italian,Regular,1,9
710,22.0,0.58,12.49,18.13,1,Italian,Regular,0,6
711,55.0,1.95,14.43,24.45,4,Vegan,Regular,1,9
712,37.0,1.57,14.42,14.86,2,Asian,Prime,1,5
713,31.0,5.07,,,3,Asian,Regular,1,7
714,29.0,2.48,,20.14,6,Vegan,Regular,1,8
715,27.0,1.3,16.16,19.11,0,Asian,Regular,1,8
716,25.0,0.75,7.25,21.76,1,FastFood,Prime,1,10
717,25.0,3.2,,21.06,6,Italian,Prime,1,9
718,47.0,3.4,18.74,22.66,6,FastFood,Prime,1,7
719,27.0,1.79,17.18,14.38,2,Asian,Regular,1,8
720,16.0,2.81,16.33,21.55,6,Vegan,Regular,1,8
721,22.0,1.66,16.93,18.23,1,Italian,Regular,1,7
722,40.0,3.62,28.94,16.48,0,Italian,Regular,1,7
723,30.0,3.48,18.81,23.08,2,FastFood,Regular,1,8
724,31.0,0.82,16.66,22.08,3,Vegan,Regular,1,7
725,43.0,0.93,15.33,19.55,0,FastFood,Regular,0,6
726,25.0,6.15,23.31,19.95,1,FastFood,Regular,1,8
727,38.0,3.36,,16.84,5,FastFood,Regular,1,5
728,26.0,1.01,14.24,15.59,4,FastFood,Regular,1,7
729,37.0,0.98,15.33,17.87,4,Italian,Prime,1,8
730,28.0,2.26,19.17,20.56,6,Italian,Regular,1,8
731,30.0,1.24,9.15,19.28,1,FastFood,Prime,1,9
732,39.0,1.69,19.83,25.28,6,FastFood,Regular,1,6
733,39.0,2.26,23.61,20.38,2,FastFood,Prime,1,9
734,,2.2,19.58,17.98,6,Italian,Prime,1,9
735,28.0,3.74,24.91,20.13,5,FastFood,Regular,1,8
736,46.0,6.35,28.96,19.36,1,Asian,Prime,1,10
737,37.0,1.55,18.78,18.12,1,FastFood,Regular,1,6
738,28.0,1.08,11.81,20.61,3,FastFood,Regular,1,7
739,26.0,2.87,22.99,17.08,3,Italian,Prime,0,3
740,41.0,4.94,29.94,17.04,1,Italian,Regular,1,9
741,33.0,1.61,15.87,21.11,1,FastFood,Regular,1,8
742,31.0,3.21,23.86,20.66,6,FastFood,Regular,0,5
743,33.0,1.27,18.42,22.44,5,Vegan,Regular,0,5
744,35.0,2.04,20.4,20.97,1,FastFood,Regular,1,8
745,31.0,1.06,12.85,19.94,5,Italian,Regular,1,9
746,43.0,2.03,16.78,18.95,1,Italian,Regular,0,5
747,43.0,1.89,19.66,25.21,3,FastFood,Regular,1,8
748,37.0,2.81,19.49,17.71,0,Italian,Regular,1,8
749,44.0,5.35,41.14,16.28,4,Asian,Regular,1,5
750,32.0,1.63,11.0,18.79,1,Asian,Regular,1,6
751,38.0,0.67,21.62,20.05,1,FastFood,Regular,1,8
752,41.0,1.8,17.41,22.5,1,FastFood,Regular,1,9
753,41.0,2.73,15.07,28.01,1,FastFood,Prime,1,10
754,40.0,2.59,27.48,15.95,0,Italian,Prime,1,7
755,38.0,1.85,,20.68,3,Asian,Regular,1,9
756,50.0,4.56,24.35,19.52,6,FastFood,Regular,1,9
757,27.0,2.5,13.81,25.01,2,FastFood,Prime,1,9
758,31.0,2.19,18.6,21.42,5,Vegan,Prime,1,6
759,30.0,1.31,15.22,22.8,3,FastFood,Regular,1,7
760,29.0,0.77,18.72,18.11,1,Italian,Regular,1,8
761,16.0,2.41,30.01,16.4,0,Asian,Regular,1,7
762,44.0,2.3,18.35,18.83,5,FastFood,Regular,1,5
763,23.0,1.29,8.65,21.02,0,FastFood,Prime,1,8
764,34.0,1.97,23.37,20.45,2,FastFood,Regular,1,6
765,19.0,,13.38,20.03,0,Vegan,Regular,1,8
766,38.0,1.43,24.51,16.77,5,FastFood,Regular,1,8
767,25.0,1.5,18.95,21.07,6,FastFood,Prime,1,9
768,22.0,2.52,16.6,24.79,2,FastFood,Regular,1,7
769,34.0,2.05,17.55,23.83,2,FastFood,Prime,1,8
770,26.0,1.45,21.75,18.56,3,Italian,Regular,1,7
771,27.0,1.25,13.18,28.69,3,FastFood,Regular,1,9
772,34.0,1.87,22.53,17.0,2,Italian,Regular,1,7
773,39.0,3.35,23.32,18.27,2,Italian,Regular,1,6
774,25.0,2.59,26.61,13.52,1,Asian,Prime,1,10
775,23.0,1.77,18.11,19.79,1,FastFood,Regular,1,8
776,32.0,2.39,14.05,,4,Vegan,Regular,1,8
777,37.0,4.26,29.14,17.55,5,Italian,Regular,0,7
778,45.0,2.64,17.72,16.42,5,FastFood,Regular,1,10
779,22.0,2.32,18.95,19.09,3,Asian,Regular,1,9
780,29.0,3.29,16.42,20.59,5,Vegan,Prime,1,7
781,43.0,1.85,14.84,23.49,4,FastFood,Regular,1,8
782,50.0,2.23,16.57,18.67,2,Vegan,Regular,1,8
783,23.0,1.54,20.25,15.88,2,Italian,Regular,1,7
784,25.0,0.86,10.92,18.02,3,Italian,Regular,1,6
785,35.0,2.43,18.25,21.05,2,Vegan,Regular,1,8
786,27.0,,23.49,18.31,5,Italian,Regular,1,8
787,25.0,1.72,17.46,17.93,1,Asian,Regular,1,9
788,34.0,4.09,27.55,19.39,0,FastFood,Prime,1,9
789,46.0,1.56,16.67,18.02,3,Asian,Prime,1,9
790,20.0,0.87,17.24,18.49,0,Italian,Prime,1,8
791,45.0,1.37,18.27,18.88,1,FastFood,Regular,1,8
792,27.0,0.86,11.91,18.86,2,Italian,Regular,1,5
793,35.0,2.79,27.37,19.84,0,FastFood,Prime,1,9
794,46.0,1.33,13.84,22.85,1,FastFood,Regular,1,8
795,,3.46,19.48,23.62,3,FastFood,Regular,1,10
796,29.0,3.42,19.81,22.5,2,FastFood,Regular,1,7
797,38.0,1.39,16.95,16.1,6,FastFood,Prime,1,10
798,30.0,1.29,12.94,18.11,0,FastFood,Regular,1,7
799,37.0,2.7,22.32,15.47,5,Asian,Regular,1,10
800,30.0,3.45,25.04,15.09,4,Asian,Regular,1,9
801,40.0,0.67,15.4,15.7,4,Asian,Regular,1,9
802,19.0,2.35,18.87,23.78,4,FastFood,Regular,1,7
803,23.0,0.6,11.18,21.46,0,Vegan,Regular,1,7
804,,1.49,12.61,17.4,5,Italian,Regular,0,5
805,31.0,4.23,15.89,22.78,2,FastFood,Prime,1,7
806,18.0,12.12,39.38,21.99,4,FastFood,Prime,0,7
807,26.0,1.77,23.47,16.92,2,Asian,Regular,1,7
808,,1.17,15.59,24.44,2,FastFood,Prime,0,6
809,45.0,1.52,19.11,16.78,4,Italian,Regular,1,8
810,23.0,2.4,23.78,19.65,6,Vegan,Prime,1,7
811,20.0,1.39,15.88,17.85,6,FastFood,Regular,1,9
812,34.0,1.21,21.56,17.99,5,FastFood,Regular,1,8
813,47.0,1.59,16.78,15.69,3,Vegan,Regular,1,9
814,,2.5,19.1,15.94,3,Italian,Regular,1,6
815,32.0,1.83,17.48,21.25,6,FastFood,Regular,0,4
816,44.0,1.24,18.31,18.65,1,Vegan,Regular,1,7
817,40.0,1.39,14.7,18.74,6,Vegan,Regular,1,8
818,36.0,1.6,20.31,17.72,4,Italian,Regular,1,7
819,27.0,1.16,17.3,23.11,4,Italian,Regular,1,9
820,36.0,1.57,18.02,17.59,4,FastFood,Prime,1,10
821,20.0,2.87,,17.27,5,FastFood,Regular,1,6
822,26.0,2.04,,16.3,4,Italian,Prime,1,10
823,45.0,0.77,18.26,20.78,0,FastFood,Regular,1,7
824,44.0,3.54,19.65,18.24,5,Asian,Regular,1,9
825,36.0,2.53,29.62,18.48,5,Asian,Regular,1,7
826,16.0,0.94,5.93,23.83,6,FastFood,Regular,1,8
827,21.0,1.65,17.09,18.22,6,Italian,Regular,1,9
828,26.0,1.5,17.11,19.81,6,FastFood,Prime,0,4
829,30.0,2.92,26.32,24.07,0,Vegan,Regular,0,7
830,21.0,1.89,16.08,12.65,4,FastFood,Prime,1,7
831,30.0,1.93,19.82,18.66,6,Italian,Regular,1,7
832,48.0,1.81,14.97,19.62,6,Italian,Regular,0,4
833,36.0,0.89,11.46,23.37,3,Italian,Regular,1,7
834,34.0,5.02,40.36,13.01,6,Asian,Prime,1,8
835,23.0,2.9,22.15,15.99,6,Asian,Regular,1,6
836,17.0,1.34,19.03,14.97,0,Italian,Regular,1,8
837,21.0,2.24,24.4,12.68,6,Asian,Regular,1,8
838,17.0,3.44,29.37,,4,Vegan,Regular,1,7
839,33.0,2.39,13.85,20.67,4,Italian,Prime,1,10
840,35.0,5.45,27.65,21.64,1,Italian,Prime,1,10
841,23.0,11.53,46.98,19.4,6,FastFood,Prime,0,4
842,33.0,2.16,17.49,18.6,2,Asian,Prime,1,10
843,45.0,1.68,26.78,17.99,2,Italian,Prime,1,8
844,50.0,1.17,10.98,19.95,2,Italian,Regular,1,6
845,39.0,0.6,5.0,24.46,6,FastFood,Regular,1,8
846,30.0,4.0,25.17,,3,Vegan,Regular,1,7
847,39.0,1.66,18.53,21.3,0,Italian,Regular,1,9
848,44.0,3.26,26.01,14.09,0,Asian,Regular,1,8
849,16.0,,,22.97,6,FastFood,Regular,1,8
850,45.0,,11.37,22.39,1,Vegan,Prime,1,8
851,27.0,1.39,22.51,23.79,5,FastFood,Prime,1,7
852,27.0,5.26,33.86,17.44,0,FastFood,Regular,1,8
853,29.0,2.23,20.15,18.92,6,Vegan,Prime,1,8
854,35.0,1.4,24.18,20.35,4,Vegan,Regular,1,8
855,22.0,,12.55,22.33,1,FastFood,Regular,1,9
856,29.0,1.86,17.82,18.8,6,Italian,Regular,1,7
857,37.0,4.62,19.29,20.43,2,Asian,Regular,1,8
858,34.0,2.94,24.83,15.87,6,Vegan,Regular,1,7
859,35.0,2.23,17.34,17.88,4,Italian,Regular,1,7
860,29.0,,33.0,14.11,3,Italian,Regular,1,5
861,38.0,4.34,32.97,18.49,0,Asian,Regular,1,7
862,42.0,2.78,19.95,18.33,1,Asian,Prime,1,8
863,41.0,9.27,26.48,25.04,0,Asian,Regular,1,6
864,36.0,1.76,19.63,21.17,5,Italian,Regular,1,5
865,40.0,3.68,24.86,21.99,0,FastFood,Regular,1,5
866,40.0,1.62,,20.21,0,Vegan,Regular,1,10
